781638039,1548866071,174632882,263.56,2,T,5,0,50,0,2,T,T,0.0,53.0546800/8.7979699/|53.0548499/8.7968299/|53.0550400/8.7958500/|53.0552600/8.7947800/|53.0554099/8.7942299/,,
766663327,1377773048,174277692,59.95,5,F,7,0,0,0,0,F,T,0.0,53.0546400/8.7973700/|53.0546599/8.7976700/|53.0546199/8.7981200/|53.0546500/8.7982500/,,
779127178,1524692394,174320574,29.60,2,F,5,50,0,0,0,F,T,0.0,53.0546599/8.7986800/|53.0547599/8.7990899/,,
572248796,174320574,174880972,51.26,2,F,5,50,0,0,0,F,T,0.0,53.0547599/8.7990899/|53.0548800/8.7994799/|53.0550000/8.7997400/,,
51882109,174316728,174690594,123.36,2,B,6,50,50,2,2,F,T,0.0,53.0521800/8.8062700/46.12|53.0527199/8.8046600/46.13,,0.00/-0.009|123.36/-0.015
762732455,174434030,1345083671,17.25,2,B,6,50,50,2,2,F,F,0.0,53.0505100/8.8117100/46.28|53.0505800/8.8114800/46.24,,0.00/-0.114|17.25/-0.115
586525586,174332810,174511122,46.61,2,T,6,0,50,0,2,T,T,0.0,53.0500800/8.8129600/46.58|53.0501599/8.8127099/46.52|53.0502100/8.8125400/46.45|53.0503100/8.8123899/46.38,18.95/-0.006338|31.62/-0.016482,0.00/-0.104|18.95/-0.273|31.62/-0.301|46.61/-0.231
586525585,174348486,174332810,40.29,2,T,6,0,50,0,2,T,T,0.0,53.0499200/8.8134999/46.55|53.0500200/8.8131500/|53.0500800/8.8129600/46.58,25.93/0.000065,
51867758,174661875,174348486,210.64,2,T,6,0,998,0,2,F,T,0.0,53.0490399/8.8162700/46.26|53.0491699/8.8157500/|53.0494099/8.8148900/|53.0495600/8.8144199/|53.0496900/8.8139800/|53.0499200/8.8134999/46.55,37.69/-0.000088|101.14/-0.000986|136.75/-0.001891|169.56/-0.002678,
51867717,174435455,174661875,86.01,2,T,6,0,998,0,2,F,T,0.0,53.0487199/8.8174399/46.37|53.0490399/8.8162700/46.26,,0.00/-0.124|86.01/-0.004
586525704,174457878,174448186,43.92,2,T,6,0,998,0,2,F,T,0.0,53.0484700/8.8183500/46.55|53.0485862/8.8179137/46.47|53.0486300/8.8177500/46.43,31.93/0.000184,0.00/-0.055|31.93/-0.198|43.92/-0.176
51867684,174470599,174457878,20.75,2,T,6,0,998,0,2,F,T,0.0,53.0483899/8.8186300/46.54|53.0484700/8.8183500/46.55,,0.00/0.096|20.75/-0.055
724991084,917961203,174470599,24.01,2,T,6,0,998,0,2,F,T,0.0,53.0482000/8.8188000/46.6|53.0483000/8.8187100/46.55|53.0483899/8.8186300/46.54,12.66/0.004588,0.00/-0.240|12.66/-0.132|24.01/-0.021
724991083,174425540,917961203,29.66,2,T,6,0,998,0,2,F,T,0.0,53.0479400/8.8188899/46.75|53.0480500/8.8188700/46.68|53.0482000/8.8188000/46.6,12.31/0.013248,0.00/-0.279|12.31/-0.311|29.66/-0.239
51885324,174263403,174687497,132.79,5,B,7,30,30,0,0,F,T,0.0,53.0971999/8.7871900/|53.0972800/8.7875300/|53.0977499/8.7889499/,,
51885293,174698680,174687497,53.57,3,T,6,0,50,0,0,T,T,0.0,53.0973200/8.7893099/|53.0977499/8.7889499/,,
51885471,174851121,174698680,51.60,3,T,6,0,50,0,0,T,T,0.0,53.0969200/8.7896999/|53.0973200/8.7893099/,,
67948474,174867706,174254495,83.45,3,T,6,0,50,0,0,T,T,0.0,53.0960300/8.7904299/|53.0966999/8.7898699/,,
51885473,174217944,174867706,113.11,3,T,6,0,50,0,0,T,T,0.0,53.0951200/8.7911799/|53.0956700/8.7907599/|53.0960300/8.7904299/,,
51885478,174192391,174217944,25.02,3,T,6,0,50,0,0,T,T,0.0,53.0949299/8.7913799/|53.0951200/8.7911799/,,
51885497,174344601,174943353,54.57,3,T,6,0,50,0,0,T,T,0.0,53.0941900/8.7919800/|53.0946300/8.7916200/,,
51885498,174358817,174344601,32.17,3,T,6,0,50,0,0,T,T,0.0,53.0939300/8.7921900/|53.0941900/8.7919800/,,
67948481,174755917,174743172,67.39,3,T,6,0,50,0,0,T,T,0.0,53.0931899/8.7928000/|53.0935000/8.7925800/|53.0937400/8.7923800/,,
